source_pdf_file,target_year,table_year,status,indicator_is,indicator_en,unit,value_type,value
spa_2014_juli_sumar.pdf,2014,2004,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af VLF,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_juli_sumar.pdf,2014,2004,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_juli_sumar.pdf,2014,2008,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_juli_sumar.pdf,2014,2010,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_juli_sumar.pdf,2014,2000,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Gengisvísitala,Exchange rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Raungengi,Real exchange rate,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Raungengi,Real exchange rate,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Raungengi,Real exchange rate,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Raungengi,Real exchange rate,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Raungengi,Real exchange rate,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_juli_sumar.pdf,2014,2000,historical,Olíuverð,Oil price,,percent,
spa_2014_juli_sumar.pdf,2014,2004,historical,Olíuverð,Oil price,,percent,
spa_2014_juli_sumar.pdf,2014,2008,historical,Olíuverð,Oil price,,percent,
spa_2014_juli_sumar.pdf,2014,2010,historical,Olíuverð,Oil price,,percent,
spa_2014_juli_sumar.pdf,2014,2016,extrapolation,Olíuverð,Oil price,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Einkaneysla,Private final consumption,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Einkaneysla,Private final consumption,,percent,3.9
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Einkaneysla,Private final consumption,,percent,4.0
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Einkaneysla,Private final consumption,,percent,3.2
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Einkaneysla,Private final consumption,,percent,3.1
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Einkaneysla,Private final consumption,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Samneysla,Government final consumption,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Samneysla,Government final consumption,,percent,1.8
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Samneysla,Government final consumption,,percent,1.4
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Samneysla,Government final consumption,,percent,1.6
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Samneysla,Government final consumption,,percent,1.4
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Samneysla,Government final consumption,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,14.0
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,18.7
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,14.6
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,0.1
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Fjárfesting hins opinbera,Public investment,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Þjóðarútgjöld alls,National final expenditure,,percent,4.7
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,5.6
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,5.1
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.1
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,3.9
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,2.8
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,2.8
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,3.6
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,3.5
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,0.9
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,0.7
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,0.1
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_november_vetur.pdf,2014,2014,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2014_november_vetur.pdf,2014,2013,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Vísitala neysluverðs,Consumer price index,,percent,2.2
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,2.7
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,3.0
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,2.7
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Gengisvísitala,Exchange rate index,,percent,5.4
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Gengisvísitala,Exchange rate index,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Raungengi,Real exchange rate,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Raungengi,Real exchange rate,,percent,6.4
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Raungengi,Real exchange rate,,percent,1.0
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Raungengi,Real exchange rate,,percent,1.1
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Raungengi,Real exchange rate,,percent,0.7
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Raungengi,Real exchange rate,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,1.4
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,1.7
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,1.9
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,2.0
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Verð útflutts áls,Export price of aluminum,,percent,3.0
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,11.4
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,2.3
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,2.5
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,
spa_2014_november_vetur.pdf,2014,2013,historical,Olíuverð,Oil price,,percent,
spa_2014_november_vetur.pdf,2014,2014,prediction,Olíuverð,Oil price,,percent,5.0
spa_2014_november_vetur.pdf,2014,2015,extrapolation,Olíuverð,Oil price,,percent,14.5
spa_2014_november_vetur.pdf,2014,2016,extrapolation,Olíuverð,Oil price,,percent,1.3
spa_2014_november_vetur.pdf,2014,2017,extrapolation,Olíuverð,Oil price,,percent,0.1
spa_2014_november_vetur.pdf,2014,2018,extrapolation,Olíuverð,Oil price,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Einkaneysla,Private final consumption,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Einkaneysla,Private final consumption,,percent,3.7
spa_2015_april_vor.pdf,2015,2016,extrapolation,Einkaneysla,Private final consumption,,percent,3.3
spa_2015_april_vor.pdf,2015,2017,extrapolation,Einkaneysla,Private final consumption,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Samneysla,Government final consumption,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Samneysla,Government final consumption,,percent,1.8
spa_2015_april_vor.pdf,2015,2016,extrapolation,Samneysla,Government final consumption,,percent,1.5
spa_2015_april_vor.pdf,2015,2017,extrapolation,Samneysla,Government final consumption,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,13.7
spa_2015_april_vor.pdf,2015,2016,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,16.3
spa_2015_april_vor.pdf,2015,2017,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Þjóðarútgjöld alls,National final expenditure,,percent,5.3
spa_2015_april_vor.pdf,2015,2016,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,5.4
spa_2015_april_vor.pdf,2015,2017,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,3.1
spa_2015_april_vor.pdf,2015,2016,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,3.5
spa_2015_april_vor.pdf,2015,2017,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,
spa_2015_april_vor.pdf,2015,2016,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,
spa_2015_april_vor.pdf,2015,2017,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP), % af VLF,percent,
spa_2015_april_vor.pdf,2015,2014,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_april_vor.pdf,2015,2015,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_april_vor.pdf,2015,2016,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_april_vor.pdf,2015,2017,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2015_april_vor.pdf,2015,2014,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Vísitala neysluverðs,Consumer price index,,percent,2.0
spa_2015_april_vor.pdf,2015,2016,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,3.0
spa_2015_april_vor.pdf,2015,2017,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2015_april_vor.pdf,2015,2014,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2015_april_vor.pdf,2015,2015,prediction,Gengisvísitala,Exchange rate index,,percent,5.5
spa_2015_april_vor.pdf,2015,2016,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
