year,indicator_is,indicator_en,value,unit,table_id,source_pdf_file,notes
2014.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_april_vor.pdf,
2015.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_april_vor.pdf,
2016.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_april_vor.pdf,
2017.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_april_vor.pdf,
2014.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_april_vor.pdf,
2015.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_april_vor.pdf,
2016.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_april_vor.pdf,
2017.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_april_vor.pdf,
2014.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_april_vor.pdf,
2015.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_april_vor.pdf,
2016.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_april_vor.pdf,
2017.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_april_vor.pdf,
2014.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Samneysla,Government final consumption,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Samneysla,Government final consumption,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Samneysla,Government final consumption,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vinnuafli,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vinnuafli,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vinnuafli,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2016.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2017.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2015_november_vetur.pdf,filled-missing
2014.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2015_november_vetur.pdf,
2014.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_november_vetur.pdf,
2016.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_november_vetur.pdf,
2017.0,Olíuverð,Oil price,,,Tafla 1,spa_2015_november_vetur.pdf,
2010.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Samneysla,Government final consumption,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Samneysla,Government final consumption,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,% af VLF,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vinnuafli,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,% af vinnuafli,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2021.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2016_mai_sumar.pdf,filled-missing
2010.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2016_mai_sumar.pdf,
2010.0,Olíuverð,Oil price,,,Tafla 1,spa_2016_mai_sumar.pdf,
2021.0,Olíuverð,Oil price,,,Tafla 1,spa_2016_mai_sumar.pdf,
2015.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Einkaneysla,Private final consumption,7.1,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Einkaneysla,Private final consumption,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Samneysla,Government final consumption,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Samneysla,Government final consumption,1.8,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Samneysla,Government final consumption,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Samneysla,Government final consumption,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Fjármunamyndun,Gross fixed capital formation,21.7,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Fjármunamyndun,Gross fixed capital formation,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Þjóðarútgjöld alls,National final expenditure,8.5,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Þjóðarútgjöld alls,National final expenditure,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Innflutningur vöru og þjónustu,Import of goods and services,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Verg landsframleiðsla,Gross domestic product,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Vísitala neysluverðs,Consumer price index,1.8,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Vísitala neysluverðs,Consumer price index,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Gengisvísitala,Exchange rate index,-9.5,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Gengisvísitala,Exchange rate index,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Raungengi,Real exchange rate,11.4,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Raungengi,Real exchange rate,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Atvinnuleysi (% af vinnuafli),Unemployment rate (% of labour force),,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Kaupmáttur launa,Real wage rate index,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2016.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2017.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2018.0,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,,Tafla 1,spa_2016_november_vetur.pdf,filled-missing
2015.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Alþjóðleg verðbólga,World CPI inflation,1.0,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Alþjóðleg verðbólga,World CPI inflation,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Verð útflutts áls,Export price of aluminum,-14.1,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Verð útflutts áls,Export price of aluminum,,,Tafla 1,spa_2016_november_vetur.pdf,
2015.0,Olíuverð,Oil price,,,Tafla 1,spa_2016_november_vetur.pdf,
2016.0,Olíuverð,Oil price,-15.6,,Tafla 1,spa_2016_november_vetur.pdf,
2017.0,Olíuverð,Oil price,,,Tafla 1,spa_2016_november_vetur.pdf,
2018.0,Olíuverð,Oil price,,,Tafla 1,spa_2016_november_vetur.pdf,
2019.0,Einkaneysla,Private final consumption,2.9,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2020.0,Einkaneysla,Private final consumption,2.7,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2021.0,Einkaneysla,Private final consumption,2.5,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2022.0,Einkaneysla,Private final consumption,2.5,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2019.0,Samneysla,Government final consumption,1.6,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2020.0,Samneysla,Government final consumption,1.5,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2021.0,Samneysla,Government final consumption,1.6,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2022.0,Samneysla,Government final consumption,1.4,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2019.0,Fjármunamyndun,Gross fixed capital formation,3.2,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2020.0,Fjármunamyndun,Gross fixed capital formation,3.2,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2021.0,Fjármunamyndun,Gross fixed capital formation,3.9,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2022.0,Fjármunamyndun,Gross fixed capital formation,4.2,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2019.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2020.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2021.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2022.0,Atvinnuvegafjárfesting,Business investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2019.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2020.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2021.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2022.0,Fjárfesting í íbúðarhúsnæði,Housing investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2019.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2020.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2021.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2022.0,Fjárfesting hins opinbera,Public investment,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2019.0,Þjóðarútgjöld alls,National final expenditure,2.7,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2020.0,Þjóðarútgjöld alls,National final expenditure,2.5,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2021.0,Þjóðarútgjöld alls,National final expenditure,2.6,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2022.0,Þjóðarútgjöld alls,National final expenditure,2.6,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2019.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2020.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2021.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2022.0,Útflutningur vöru og þjónustu,Exports of goods and services,,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,filled-missing
2019.0,Innflutningur vöru og þjónustu,Import of goods and services,3.9,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
2020.0,Innflutningur vöru og þjónustu,Import of goods and services,3.0,,Tafla 1,spa_2017_februar_vetur_endurskodun.pdf,
